GEOID,year,scenario,pixel_count,annual_mean_temp_c,annual_min_temp_c,annual_max_temp_c,high_temp_days_90th,high_temp_days_95th,low_temp_days_10th,annual_mean_min_temp_c,annual_precipitation_mm,high_precip_days_95th,high_precip_days_95th.1,hot_days_30c,threshold_90th_c,threshold_95th_c,cold_days_0c,threshold_10th_c,very_cold_days_10th,extremely_cold_days_5th,ultra_cold_days_1st,threshold_10th_c_cold,threshold_5th_c,threshold_1st_c,growing_degree_days,precip_per_high_day,high_day_ratio
26113,2031,hybrid,2,22.389190673828125,13.331512451171877,29.191635131835938,131.5,88.0,0.0,17.709640502929688,1332.542236328125,100.5,100.5,0.0,25.8671875,28.049560546875,0.0,-2.772796630859375,0.0,0.0,0.0,-8.298236083984374,-12.033355712890623,-18.526158142089844,4522.05419921875,13.259126729633085,27.534246575342465
26113,2033,hybrid,2,22.462589263916016,13.560302734375,29.277114868164062,131.0,88.0,0.0,17.768232345581055,1357.932373046875,101.0,101.0,0.0,25.9324951171875,28.1195068359375,0.0,-2.815277099609375,0.0,0.0,0.0,-8.31243896484375,-12.052255249023435,-18.511087646484373,4548.845703125,13.444874980662128,27.671232876712327
26113,2037,hybrid,2,22.599998474121094,13.412094116210938,29.42050170898437,134.0,89.0,0.0,17.910919189453125,1355.4156494140625,102.0,102.0,0.0,26.062896728515625,28.24740600585937,0.0,-2.6242553710937493,0.0,0.0,0.0,-8.0770263671875,-11.750640869140623,-18.3785498046875,4598.998046875,13.288388719745711,27.945205479452056
26113,2039,hybrid,2,22.63648223876953,13.554092407226562,29.525802612304688,132.5,89.0,0.0,17.94210433959961,1367.0335693359375,103.0,103.0,0.0,26.1376953125,28.302459716796875,0.0,-2.685546875,0.0,0.0,0.0,-8.158477783203125,-11.911172485351562,-18.612614135742188,4612.3173828125,13.272170576077063,28.21917808219178
26113,2099,ssp245,2,23.788936614990234,14.195648193359377,30.501007080078125,128.0,78.5,0.0,19.12361526489257,1474.108642578125,101.0,101.0,38.0,27.5748291015625,29.455718994140625,0.0,-0.6217041015625,0.0,0.0,0.0,-6.410552978515625,-9.590493774414062,-15.6511328125,5032.9609375,14.59513507503094,27.671232876712327
26113,2100,ssp245,2,23.780914306640625,14.215530395507812,30.532516479492188,128.0,77.0,0.0,19.11931610107422,1491.899658203125,102.0,102.0,44.0,27.5721435546875,29.465606689453125,0.0,-0.6773681640625,0.0,0.0,0.0,-6.450225830078125,-9.627349853515623,-15.624124145507812,5030.033203125,14.626467237285539,27.945205479452056
26117,1980,historical,5,19.60730743408203,8.339202880859375,27.90728759765625,124.6,70.2,0.0,13.289570808410645,1470.515380859375,102.8,102.8,0.0,24.395648193359392,26.74493408203125,0.0,-4.2734375,0.0,0.0,0.0,-9.944854736328123,-14.247039794921877,-21.11438995361328,3513.459716796875,14.304624327425827,28.164383561643834
26117,1982,historical,5,19.59682273864746,8.576105117797852,27.8601188659668,125.0,72.4,0.0,13.282381057739258,1478.7255859375,100.6,100.6,0.0,24.36822509765625,26.72693786621093,0.0,-4.26641845703125,0.0,0.0,0.0,-9.914215087890623,-14.20703125,-21.047724304199217,3506.977294921875,14.699061490432406,27.56164383561644
26121,1980,historical,9,19.568029403686523,8.51134204864502,27.82714080810547,123.77777777777776,68.66666666666667,0.0,13.441851615905762,1624.32763671875,135.0,135.0,0.0,24.395648193359392,26.74493408203125,0.0,-4.2734375,0.0,0.0,0.0,-9.944854736328123,-14.247039794921877,-21.11438995361328,3497.039794921875,12.032056568287038,36.986301369863014
26121,1981,historical,9,19.56731414794922,8.406599044799805,27.886098861694336,124.0,68.22222222222223,0.0,13.439544677734377,1601.659423828125,134.22222222222223,134.22222222222223,0.0,24.396148681640625,26.749755859375,0.0,-4.284960937499999,0.0,0.0,0.0,-9.939453125,-14.235025024414062,-21.098775024414063,3496.305908203125,11.932893058322122,36.77321156773212
26121,1982,historical,9,19.56635284423828,8.78194808959961,27.72631072998047,123.0,70.55555555555556,0.0,13.455842971801758,1625.3333740234375,138.44444444444446,138.44444444444446,0.0,24.36822509765625,26.72693786621093,0.0,-4.26641845703125,0.0,0.0,0.0,-9.914215087890623,-14.20703125,-21.047724304199217,3494.657470703125,11.739968191180527,37.92998477929985
26121,1983,historical,9,19.55483627319336,8.663899421691895,27.84119987487793,121.22222222222224,70.33333333333333,0.0,13.432262420654297,1631.3912353515625,135.88888888888889,135.88888888888889,0.0,24.35638427734375,26.71369323730468,0.0,-4.165283203125,0.0,0.0,0.0,-9.80859375,-14.021127319335935,-20.866205139160154,3490.5791015625,12.00533206718239,37.22983257229833
26121,1984,historical,9,19.50362968444824,8.58110523223877,27.80485725402832,121.11111111111111,70.55555555555556,0.0,13.3695707321167,1615.9913330078125,135.11111111111111,135.11111111111111,0.0,24.338043212890625,26.688720703125,0.0,-4.238696289062499,0.0,0.0,0.0,-9.87713623046875,-14.114288330078123,-20.88430694580078,3474.8671875,11.96046216864335,37.016742770167426
26121,1985,historical,9,19.51714134216309,8.589640617370605,27.705209732055664,121.77777777777776,69.66666666666667,0.0,13.378222465515137,1595.20751953125,129.44444444444446,129.44444444444446,0.0,24.320544433593767,26.649871826171875,0.0,-4.208984375,0.0,0.0,0.0,-9.863787841796874,-14.120095825195312,-20.94844451904297,3479.30810546875,12.323491567194205,35.464231354642315
26121,1986,historical,9,19.51293182373047,8.724443435668945,27.77029800415039,121.77777777777776,69.77777777777777,0.0,13.373051643371582,1604.5606689453125,123.11111111111111,123.11111111111111,0.0,24.291094970703146,26.62274169921875,0.0,-4.2850341796875,0.0,0.0,0.0,-9.927490234375,-14.186929321289062,-20.981017456054687,3476.4365234375,13.033435036559398,33.729071537290714
26121,1987,historical,9,19.50988006591797,8.587833404541016,27.883262634277344,121.0,68.55555555555556,0.0,13.371235847473145,1596.7955322265625,123.33333333333331,123.33333333333331,0.0,24.27874755859375,26.6114501953125,0.0,-4.298736572265625,0.0,0.0,0.0,-9.951800537109374,-14.1656494140625,-20.934976806640623,3475.9052734375,12.946990801836995,33.78995433789954
26121,1988,historical,9,19.51542091369629,8.599199295043945,27.85495376586914,121.88888888888889,68.77777777777777,0.0,13.361001968383787,1585.700927734375,117.77777777777776,117.77777777777776,0.0,24.3067626953125,26.614959716796875,0.0,-4.315277099609375,0.0,0.0,0.0,-9.984405517578123,-14.229034423828123,-21.115107116699217,3478.243896484375,13.463498443027715,32.26788432267884
26121,1989,historical,9,19.501445770263672,8.68516731262207,27.74550437927246,121.77777777777776,68.77777777777777,0.0,13.349254608154297,1586.3521728515625,118.88888888888889,118.88888888888889,0.0,24.2938232421875,26.578125,0.0,-4.458239746093749,0.0,0.0,0.0,-10.11895751953125,-14.430215454101562,-21.22786956787109,3474.3583984375,13.34314911744305,32.57229832572298
26121,1990,historical,9,19.52088737487793,9.03604507446289,27.79469490051269,122.77777777777776,69.33333333333333,0.0,13.37602710723877,1594.621337890625,119.55555555555556,119.55555555555556,0.0,24.29327392578125,26.5927734375,0.0,-4.499267578125,0.0,0.0,0.0,-10.166534423828123,-14.466278076171877,-21.25164794921875,3482.22265625,13.337910818787755,32.754946727549466
26121,1991,historical,9,19.609399795532227,8.83918571472168,27.841421127319336,124.11111111111111,71.77777777777777,0.0,13.479442596435549,1601.3602294921875,118.44444444444444,118.44444444444444,0.0,24.290771484375,26.59432983398437,0.0,-4.385394287109374,0.0,0.0,0.0,-10.04766845703125,-14.310516357421877,-21.18372589111328,3514.42724609375,13.519926890646987,32.45053272450533
26121,1992,historical,9,19.62809944152832,8.97019100189209,27.84428977966309,122.88888888888889,71.11111111111111,0.0,13.477588653564451,1591.90869140625,116.55555555555556,116.55555555555556,0.0,24.34652709960937,26.6417236328125,0.0,-4.438507080078125,0.0,0.0,0.0,-10.121612548828123,-14.33468322753906,-21.13085418701172,3520.572021484375,13.657939201769542,31.93302891933029
26121,1993,historical,9,19.62896728515625,8.740827560424805,27.827816009521484,123.88888888888889,71.66666666666667,0.0,13.470661163330078,1579.3507080078125,118.88888888888889,118.88888888888889,0.0,24.32373046875,26.620330810546875,0.0,-4.380023193359374,0.0,0.0,0.0,-10.06944580078125,-14.282449340820312,-21.13927185058594,3520.63720703125,13.284258291654497,32.57229832572298
26121,1994,historical,9,19.685836791992188,8.976139068603516,27.913747787475582,123.11111111111111,70.66666666666667,0.0,13.532727241516112,1567.1705322265625,129.11111111111111,129.11111111111111,0.0,24.375244140625,26.660012817382807,0.0,-4.33087158203125,0.0,0.0,0.0,-10.03515625,-14.298196411132812,-21.25079803466797,3539.07958984375,12.138153864061154,35.372907153729074
26121,1995,historical,9,19.702281951904297,9.067766189575195,27.98246192932129,123.0,70.22222222222223,0.0,13.566959381103516,1576.279052734375,121.66666666666669,121.66666666666669,0.0,24.39642333984375,26.689309692382807,0.0,-4.329559326171875,0.0,0.0,0.0,-10.004669189453123,-14.296487426757812,-21.2843017578125,3544.633544921875,12.955718241652395,33.333333333333336
26121,1996,historical,9,19.71212577819824,9.222591400146484,28.04598999023437,124.11111111111111,70.44444444444444,0.0,13.570825576782228,1568.0732421875,124.11111111111111,124.11111111111111,0.0,24.425079345703125,26.7247314453125,0.0,-4.313995361328125,0.0,0.0,0.0,-9.979156494140623,-14.29351806640625,-21.412433471679687,3547.364990234375,12.634430778592211,34.00304414003044
26121,1997,historical,9,19.723478317260746,9.498250007629396,28.15620231628418,124.11111111111111,69.66666666666667,0.0,13.596149444580078,1567.8665771484375,126.33333333333331,126.33333333333331,0.0,24.4366455078125,26.751922607421875,0.0,-4.246752929687499,0.0,0.0,0.0,-9.918609619140623,-14.210092163085935,-21.41294860839844,3551.00927734375,12.410553381122199,34.61187214611871
26121,1998,historical,9,19.77947235107422,9.563029289245604,28.12602424621582,124.11111111111111,69.88888888888889,0.0,13.65141487121582,1584.1400146484375,128.88888888888889,128.88888888888889,0.0,24.43316650390625,26.763153076171875,0.0,-4.171875,0.0,0.0,0.0,-9.8076171875,-14.022225952148435,-21.22685729980469,3571.032470703125,12.290741492962015,35.31202435312024
26121,1999,historical,9,19.80647087097168,9.68787956237793,28.14105224609375,123.66666666666669,69.88888888888889,0.0,13.688905715942385,1581.736083984375,127.33333333333331,127.33333333333331,0.0,24.4410400390625,26.76641845703125,0.0,-4.144671630859374,0.0,0.0,0.0,-9.67900390625,-13.904458618164062,-21.143610534667967,3580.5615234375,12.422011130767345,34.88584474885844
26121,2000,historical,9,19.831422805786133,9.45441722869873,28.229042053222656,123.22222222222224,69.88888888888889,0.0,13.711490631103516,1582.0284423828125,132.33333333333334,132.33333333333334,0.0,24.473052978515625,26.80706787109375,0.0,-4.165820312499999,0.0,0.0,0.0,-9.71331787109375,-13.911529541015623,-21.026885681152343,3590.31201171875,11.954874879467097,36.25570776255708
26121,2001,historical,9,19.89270401000977,9.242475509643556,28.20597648620605,124.22222222222224,69.0,0.0,13.773666381835938,1587.12109375,132.44444444444446,132.44444444444446,0.0,24.52947998046875,26.852752685546875,0.0,-4.158447265625,0.0,0.0,0.0,-9.680072021484374,-13.899179077148435,-20.989338684082032,3613.01904296875,11.983296848783556,36.2861491628615
26121,2002,historical,9,19.8913803100586,9.27336597442627,28.35354995727539,123.11111111111111,69.11111111111111,0.0,13.749576568603516,1563.166015625,129.33333333333334,129.33333333333334,0.0,24.55307006835937,26.884552001953125,0.0,-4.109942626953124,0.0,0.0,0.0,-9.629290771484374,-13.866668701171877,-20.92467681884765,3612.8759765625,12.086335172358247,35.433789954337904
26121,2003,historical,9,19.89332389831543,9.12348747253418,28.149587631225582,122.77777777777776,68.88888888888889,0.0,13.749293327331545,1568.4404296875,120.33333333333331,120.33333333333331,0.0,24.6005859375,26.91584167480468,0.0,-3.9749755859375,0.0,0.0,0.0,-9.512255859375,-13.719573974609377,-20.897750854492188,3614.009521484375,13.034130994632966,32.96803652968036
26121,2004,historical,9,19.92908096313477,9.17619514465332,28.10087013244629,122.33333333333331,69.66666666666667,0.0,13.801098823547363,1577.858154296875,125.44444444444444,125.44444444444444,0.0,24.64828491210937,26.94866943359375,0.0,-3.870574951171875,0.0,0.0,0.0,-9.378875732421877,-13.531350708007812,-20.7557421875,3627.210205078125,12.57814294833647,34.36834094368341
26121,2005,historical,9,19.92584609985352,9.20075511932373,28.10482406616211,121.44444444444444,69.44444444444444,0.0,13.79700756072998,1585.826171875,127.77777777777776,127.77777777777776,0.0,24.661346435546875,26.9617919921875,0.0,-3.96038818359375,0.0,0.0,0.0,-9.44580078125,-13.595916748046877,-20.66493225097656,3625.2373046875,12.41081351902174,35.0076103500761
26121,2006,historical,9,19.94594955444336,9.07115650177002,28.19153213500977,120.44444444444444,69.0,0.0,13.81413459777832,1583.746826171875,131.0,131.0,0.0,24.707843017578146,26.992156982421875,0.0,-3.8654052734374993,0.0,0.0,0.0,-9.377655029296877,-13.42808837890625,-20.4335986328125,3634.208984375,12.089670428792939,35.89041095890411
26121,2007,historical,9,19.96866607666016,9.07736873626709,28.12749290466309,119.22222222222224,68.33333333333333,0.0,13.834516525268556,1582.5013427734375,128.88888888888889,128.88888888888889,0.0,24.74749755859375,27.027069091796875,0.0,-3.80169677734375,0.0,0.0,0.0,-9.31024169921875,-13.356362915039062,-20.360015869140625,3643.08251953125,12.278027659449084,35.31202435312024
26121,2008,historical,9,19.9979248046875,8.80232048034668,28.179866790771484,120.77777777777776,69.0,0.0,13.854131698608398,1574.8660888671875,126.22222222222224,126.22222222222224,0.0,24.773730468750017,27.064208984375,0.0,-3.7316162109374993,0.0,0.0,0.0,-9.240631103515623,-13.227273559570312,-20.177408752441405,3655.075927734375,12.47693204208159,34.58143074581431
26121,2009,historical,9,20.061885833740234,8.66754150390625,28.19737434387207,121.55555555555556,67.66666666666667,0.0,13.934146881103516,1583.2740478515625,127.44444444444444,127.44444444444444,0.0,24.816131591796875,27.08313903808593,0.0,-3.699615478515625,0.0,0.0,0.0,-9.19871826171875,-13.212472534179687,-20.18348175048828,3677.7236328125,12.423248849750708,34.916286149162865
26121,2010,historical,9,20.094139099121094,8.625919342041016,28.27638053894043,120.55555555555556,66.55555555555556,0.0,13.960514068603516,1583.0660400390625,125.11111111111111,125.11111111111111,0.0,24.829943847656267,27.108123779296875,0.0,-3.63446044921875,0.0,0.0,0.0,-9.115740966796874,-13.127227783203123,-20.0916748046875,3687.69873046875,12.653280959459646,34.277016742770165
26121,2011,historical,9,20.10782623291016,8.64706039428711,28.37613677978516,120.33333333333331,67.0,0.0,13.955533027648926,1581.9505615234375,126.11111111111111,126.11111111111111,0.0,24.86505126953125,27.151132202148432,0.0,-3.495330810546875,0.0,0.0,0.0,-8.969940185546875,-12.999969482421877,-19.98297088623047,3692.677490234375,12.544101368908315,34.5509893455099
26121,2012,historical,9,20.12749290466309,8.74281120300293,28.41078758239746,120.11111111111111,65.77777777777777,0.0,13.96230411529541,1564.14453125,123.44444444444444,123.44444444444444,0.0,24.93490600585937,27.213104248046875,0.0,-3.464599609375,0.0,0.0,0.0,-8.950152587890624,-12.970101928710935,-20.03566986083984,3699.23486328125,12.670837786903691,33.820395738203956
26121,2013,historical,9,20.18803977966309,9.06436538696289,28.40793228149414,121.33333333333331,67.22222222222223,0.0,14.030606269836426,1563.3580322265625,121.33333333333331,121.33333333333331,0.0,25.00752563476564,27.28497314453125,0.0,-3.506988525390625,0.0,0.0,0.0,-8.982635498046875,-13.020477294921877,-20.05533325195313,3721.53125,12.88481894692222,33.24200913242009
26121,2014,historical,9,20.23956298828125,9.12378978729248,28.58553123474121,121.22222222222224,66.66666666666667,0.0,14.089001655578612,1576.0484619140625,125.33333333333331,125.33333333333331,0.0,25.061816406250017,27.33533630371093,0.0,-3.420745849609375,0.0,0.0,0.0,-8.888946533203125,-12.89447021484375,-19.92352783203125,3739.9453125,12.57485474931433,34.33789954337899
26121,2015,hybrid,9,20.25055313110352,8.744096755981445,28.56088638305664,119.22222222222224,67.11111111111111,0.0,14.163785934448242,1581.765380859375,122.11111111111111,122.11111111111111,0.0,25.081207275390625,27.378173828125,0.0,-3.4300415039062493,0.0,0.0,0.0,-8.853790283203125,-12.84613037109375,-19.820062561035154,3744.779541015625,12.95349265489934,33.45509893455099
26121,2016,hybrid,9,20.287208557128903,8.59536075592041,28.59070205688477,117.11111111111111,69.88888888888889,0.0,14.18414306640625,1568.0718994140625,117.55555555555556,117.55555555555556,0.0,25.15125122070316,27.442596435546875,0.0,-3.36077880859375,0.0,0.0,0.0,-8.81396484375,-12.843658447265623,-19.797510681152342,3758.10498046875,13.33898591183985,32.207001522070016
26121,2017,hybrid,9,20.326400756835938,8.62238883972168,28.70857048034668,116.22222222222224,69.77777777777777,0.0,14.20053482055664,1559.262939453125,119.11111111111111,119.11111111111111,0.0,25.1895751953125,27.47991943359375,0.0,-3.3162719726562493,0.0,0.0,0.0,-8.7713623046875,-12.843536376953123,-19.8543701171875,3772.486083984375,13.090826917050489,32.63318112633181
26121,2018,hybrid,9,20.345020294189453,9.00192928314209,28.73691749572754,117.22222222222224,70.22222222222223,0.0,14.22755241394043,1572.4962158203125,127.55555555555556,127.55555555555556,0.0,25.223956298828146,27.529153442382807,0.0,-3.371337890625,0.0,0.0,0.0,-8.83148193359375,-12.83453369140625,-19.713312683105467,3777.900146484375,12.32793200555994,34.946727549467276
26121,2019,hybrid,9,20.381898880004883,8.42951774597168,28.813920974731445,117.33333333333331,70.44444444444444,0.0,14.25628662109375,1570.1732177734375,131.22222222222223,131.22222222222223,0.0,25.28378295898437,27.61138916015625,0.0,-3.26806640625,0.0,0.0,0.0,-8.73753662109375,-12.68529052734375,-19.57736083984375,3792.5869140625,11.96575695170274,35.951293759512936
26121,2020,hybrid,9,20.40397071838379,8.67434310913086,28.792314529418945,116.77777777777776,68.88888888888889,0.0,14.26174259185791,1562.88623046875,132.33333333333334,132.33333333333334,0.0,25.314733886718784,27.642730712890625,0.0,-3.1721374511718743,0.0,0.0,0.0,-8.6681396484375,-12.580606079101562,-19.54523712158203,3799.59716796875,11.810223404045969,36.25570776255708
26121,2021,hybrid,9,20.424701690673828,8.84229850769043,28.68501091003418,116.55555555555556,67.88888888888889,0.0,14.271472930908203,1550.32666015625,131.77777777777777,131.77777777777777,0.0,25.39019775390625,27.69125366210937,0.0,-3.126025390625,0.0,0.0,0.0,-8.653094482421874,-12.539520263671877,-19.377080078125,3807.682373046875,11.764704840983349,36.10350076103501
26121,2022,hybrid,9,20.42956924438477,8.81717586517334,28.786821365356445,117.77777777777776,66.88888888888889,0.0,14.267536163330078,1551.32763671875,128.33333333333334,128.33333333333334,0.0,25.41925048828125,27.72811889648437,0.0,-2.9833984375,0.0,0.0,0.0,-8.485675048828124,-12.323699951171877,-19.193928833007813,3810.814697265625,12.088267299107143,35.15981735159818
26121,2023,hybrid,9,20.44244384765625,9.082136154174805,28.88991355895996,117.66666666666669,66.55555555555556,0.0,14.287678718566896,1567.5361328125,131.77777777777777,131.77777777777777,0.0,25.4609375,27.74981689453125,0.0,-2.855010986328125,0.0,0.0,0.0,-8.368914794921874,-12.165780639648435,-19.00605255126953,3815.447998046875,11.895299490145447,36.10350076103501
26121,2024,hybrid,9,20.47219467163086,9.16844367980957,28.93191146850586,117.66666666666669,65.88888888888889,0.0,14.307915687561035,1568.0443115234375,132.66666666666666,132.66666666666666,0.0,25.52059936523437,27.8138427734375,0.0,-2.770172119140625,0.0,0.0,0.0,-8.2968017578125,-12.035470581054687,-18.84975616455078,3825.60986328125,11.819429483845006,36.347031963470315
26121,2025,hybrid,9,20.49773406982422,9.22120475769043,29.00893783569336,118.66666666666669,66.44444444444444,0.0,14.326154708862305,1552.8814697265625,130.11111111111111,130.11111111111111,0.0,25.586090087890625,27.861785888671875,0.0,-2.69866943359375,0.0,0.0,0.0,-8.24560546875,-11.895843505859377,-18.67253601074219,3834.29345703125,11.935041184918072,35.6468797564688
26121,2026,hybrid,9,20.51065826416016,9.04172134399414,29.09534454345703,118.77777777777776,61.44444444444444,0.0,14.321123123168944,1531.3873291015625,121.33333333333331,121.33333333333331,0.0,25.63754272460937,27.89898681640625,0.0,-2.712982177734375,0.0,0.0,0.0,-8.27069091796875,-11.909463500976562,-18.581314086914062,3840.6875,12.621324140946946,33.24200913242009
26121,2027,hybrid,9,20.56490135192871,9.15041446685791,29.166481018066406,118.0,59.888888888888886,0.0,14.36229419708252,1522.06591796875,123.11111111111111,123.11111111111111,0.0,25.7039794921875,27.93438720703125,0.0,-2.7291748046875,0.0,0.0,0.0,-8.300628662109375,-11.96343994140625,-18.48786407470703,3860.561279296875,12.36335131924075,33.729071537290714
26121,2028,hybrid,9,20.53374481201172,9.142276763916016,29.13602066040039,117.0,59.55555555555556,0.0,14.317668914794922,1514.5101318359375,119.55555555555556,119.55555555555556,0.0,25.77312011718752,27.973052978515625,0.0,-2.75665283203125,0.0,0.0,0.0,-8.3253662109375,-12.062203979492187,-18.611358337402343,3847.671875,12.667835675207655,32.754946727549466
26121,2029,hybrid,9,20.55342674255371,9.30606746673584,29.10136604309082,117.11111111111111,57.22222222222222,0.0,14.35390567779541,1527.282470703125,116.33333333333331,116.33333333333331,0.0,25.789581298828125,27.9864501953125,0.0,-2.732086181640625,0.0,0.0,0.0,-8.34722900390625,-12.069680786132812,-18.526712646484373,3853.966064453125,13.128502613493913,31.872146118721457
26121,2030,hybrid,9,20.567901611328125,9.3658447265625,29.15907859802246,116.88888888888889,55.66666666666666,0.0,14.364537239074709,1526.730224609375,112.44444444444444,112.44444444444444,0.0,25.835601806640625,28.015899658203125,0.0,-2.6883728027343743,0.0,0.0,0.0,-8.303375244140625,-12.0316162109375,-18.52595001220703,3859.513427734375,13.577640337435154,30.80669710806697
26121,2031,hybrid,9,20.60541534423828,9.6689453125,29.15036964416504,116.33333333333331,56.44444444444444,0.0,14.36806869506836,1527.0770263671875,111.66666666666669,111.66666666666669,0.0,25.8671875,28.049560546875,0.0,-2.772796630859375,0.0,0.0,0.0,-8.298236083984374,-12.033355712890623,-18.526158142089844,3872.13330078125,13.675316654034512,30.593607305936075
26121,2032,hybrid,9,20.63215065002441,9.875179290771484,29.170833587646484,114.33333333333331,57.11111111111112,0.0,14.40645980834961,1559.128662109375,112.88888888888889,112.88888888888889,0.0,25.876129150390625,28.07230529785156,0.0,-2.75445556640625,0.0,0.0,0.0,-8.288116455078125,-11.995767211914062,-18.45785003662109,3881.4697265625,13.811179093488558,30.928462709284627
26121,2033,hybrid,9,20.68280792236328,9.781622886657717,29.21224021911621,115.0,57.22222222222222,0.0,14.43173599243164,1558.84228515625,112.44444444444444,112.44444444444444,0.0,25.9324951171875,28.1195068359375,0.0,-2.815277099609375,0.0,0.0,0.0,-8.31243896484375,-12.052255249023435,-18.511087646484373,3899.587158203125,13.863221903563488,30.80669710806697
26121,2034,hybrid,9,20.73590850830078,9.732791900634766,29.130645751953125,115.0,56.55555555555556,0.0,14.485482215881348,1558.982666015625,114.44444444444444,114.44444444444444,0.0,25.961566162109392,28.135507202148432,0.0,-2.761627197265625,0.0,0.0,0.0,-8.251220703125,-12.006845092773435,-18.413228149414063,3918.91357421875,13.622178635087986,31.35464231354642
26121,2035,hybrid,9,20.77251625061035,9.716071128845217,29.11840438842773,114.88888888888889,58.22222222222222,0.0,14.530973434448242,1569.90234375,109.22222222222224,109.22222222222224,0.0,25.983367919921875,28.165689086914057,0.0,-2.6795837402343743,0.0,0.0,0.0,-8.173602294921874,-11.90916748046875,-18.45017486572265,3932.39501953125,14.37347008519837,29.92389649923897
26121,2036,hybrid,9,20.81552124023437,9.41385555267334,29.131107330322266,115.22222222222224,59.888888888888886,0.0,14.572590827941896,1567.4559326171875,107.77777777777776,107.77777777777776,0.0,26.03134155273437,28.220489501953125,0.0,-2.63017578125,0.0,0.0,0.0,-8.11651611328125,-11.850076293945312,-18.474023132324216,3948.4833984375,14.54340556036566,29.528158295281575
26121,2037,hybrid,9,20.834041595458984,9.57142448425293,29.09161758422852,114.88888888888889,59.888888888888886,0.0,14.593863487243652,1549.857421875,103.88888888888889,103.88888888888889,0.0,26.062896728515625,28.24740600585937,0.0,-2.6242553710937493,0.0,0.0,0.0,-8.0770263671875,-11.750640869140623,-18.3785498046875,3955.018310546875,14.918413686497326,28.462709284627092
26121,2038,hybrid,9,20.84351348876953,9.513370513916016,29.05463981628418,114.88888888888889,58.0,0.0,14.60484790802002,1549.205322265625,108.22222222222224,108.22222222222224,0.0,26.103668212890625,28.28387451171875,0.0,-2.650543212890625,0.0,0.0,0.0,-8.118927001953125,-11.85980224609375,-18.574437255859376,3959.083251953125,14.315038912105361,29.649923896499246
26121,2039,hybrid,9,20.84763526916504,9.42115306854248,29.064321517944336,113.66666666666669,58.888888888888886,0.0,14.600204467773438,1557.9818115234375,107.33333333333331,107.33333333333331,0.0,26.1376953125,28.302459716796875,0.0,-2.685546875,0.0,0.0,0.0,-8.158477783203125,-11.911172485351562,-18.612614135742188,3960.30810546875,14.51535849245439,29.40639269406392
26121,2040,hybrid,9,20.874061584472656,8.96449089050293,29.066659927368164,115.33333333333331,57.44444444444444,0.0,14.628276824951172,1552.00537109375,112.0,112.0,0.0,26.225866699218784,28.3521728515625,0.0,-2.570343017578125,0.0,0.0,0.0,-8.054931640625,-11.762673950195312,-18.511041870117182,3970.65625,13.857190813337054,30.684931506849317
26121,2041,hybrid,9,20.88697624206543,8.923065185546875,29.08722877502441,114.22222222222224,58.888888888888886,0.0,14.633841514587402,1536.9130859375,112.0,112.0,0.0,26.28012084960937,28.38656616210937,0.0,-2.58062744140625,0.0,0.0,0.0,-8.094378662109374,-11.77398681640625,-18.498947143554688,3975.375,13.722438267299108,30.684931506849317
26121,2042,hybrid,9,20.964818954467773,8.97270679473877,29.149526596069336,114.11111111111111,56.11111111111112,0.0,14.721354484558104,1527.6756591796875,108.11111111111111,108.11111111111111,0.0,26.3260498046875,28.419403076171875,0.0,-2.44024658203125,0.0,0.0,0.0,-7.971435546875,-11.56246643066406,-18.23384094238281,4003.751220703125,14.130607330541816,29.619482496194827
26121,2043,hybrid,9,20.99935913085937,9.177677154541016,29.198875427246094,114.11111111111111,56.11111111111112,0.0,14.753775596618652,1517.51123046875,103.77777777777776,103.77777777777776,0.0,26.339709472656267,28.430633544921875,0.0,-2.282623291015625,0.0,0.0,0.0,-7.82135009765625,-11.413034057617187,-18.179351501464843,4016.09326171875,14.622699222932283,28.43226788432267
26121,2044,hybrid,9,21.00814819335937,9.297295570373535,29.18751716613769,113.66666666666669,57.77777777777778,0.0,14.7686767578125,1534.5111083984375,107.11111111111111,107.11111111111111,0.0,26.34637451171875,28.43738708496093,0.0,-2.2845458984375,0.0,0.0,0.0,-7.84332275390625,-11.421783447265623,-18.102101135253907,4019.763916015625,14.32634852239205,29.3455098934551
26121,2045,ssp245,9,20.98357391357422,9.6138916015625,29.195566177368164,113.0,56.888888888888886,0.0,14.666844367980955,1525.2423095703125,106.88888888888889,106.88888888888889,0.0,26.365386962890625,28.44003295898437,0.0,-2.258392333984375,0.0,0.0,0.0,-7.827362060546875,-11.357940673828123,-17.986190795898438,4010.08203125,14.269418696603756,29.28462709284627
26121,2046,ssp245,9,21.00644874572754,9.39451789855957,29.25092315673828,113.0,55.888888888888886,0.0,14.672062873840332,1515.2659912109375,104.55555555555556,104.55555555555556,0.0,26.396148681640625,28.46688842773437,0.0,-2.235931396484375,0.0,0.0,0.0,-7.8265380859375,-11.3815185546875,-18.154331970214844,4018.2255859375,14.492448375024907,28.645357686453575
26121,2047,ssp245,9,21.028621673583984,9.92704963684082,29.18895721435547,113.33333333333331,55.888888888888886,0.0,14.71957015991211,1533.0950927734375,109.33333333333331,109.33333333333331,0.0,26.419891357421875,28.4681396484375,0.0,-2.1249877929687493,0.0,0.0,0.0,-7.73077392578125,-11.195443725585935,-17.96229034423828,4026.030029296875,14.022211214391199,29.954337899543376
